FID_1,STATE,COUNTY,CITY,LATITUDE,LONGITUD,OBJECTID,ICOUNT,Distance
3629,6,71,0,34.43958333,-116.84153056,6779,3,9422.73445855
3832,6,71,0,34.71628056,-117.45883056,6786,4,15962.49813394
3933,6,71,3,34.54465278,-117.40041667,6787,3,3583.82703910
3771,6,71,115,34.53690833,-117.25021944,6794,4,4612.42243077
3519,6,71,1603,34.88336111,-116.98248611,6848,3,904.01508508
3463,6,29,0,35.27453056,-118.70845000,6958,3,4745.46465099
3854,6,29,0,35.71141389,-117.83185556,6971,3,3717.55371628
3567,6,29,0,35.43241111,-117.67178056,6974,3,13765.32592332
3750,6,25,1680,32.86186111,-115.57015278,7043,4,7313.83573237
3505,6,25,0,32.84722222,-115.40616944,7050,3,1694.93610548
3592,6,65,0,33.66380000,-116.21648056,7368,3,803.93716002
3801,6,71,4291,34.13490556,-116.36970833,7411,3,4450.93374031
3947,6,71,0,34.29503056,-116.41026944,7411,3,19292.82577257
3906,6,71,3970,34.12153889,-116.03691111,7418,3,2199.69602170
3931,6,71,3970,34.13520000,-116.08529722,7418,3,2918.19252597
3981,6,71,3970,34.13540833,-116.07927500,7418,3,2366.56643130
3673,6,71,0,34.71783611,-116.02598611,7429,3,12422.24439404
3523,6,71,0,34.74523056,-115.52503889,7434,3,14193.90456650
3501,6,71,0,34.07977500,-114.79247778,7442,4,23447.76285650
3934,6,71,2350,34.80266944,-115.28451944,7446,3,21621.10525367
3665,6,71,0,35.12973056,-116.21636944,7458,3,19793.47187462
3552,6,71,0,35.49380000,-115.43944444,7466,3,2428.15535261
3912,6,79,3370,35.27059167,-120.65634167,7697,3,132.19088478
3597,6,79,0,35.37118889,-120.64076111,7723,3,1679.00071028
3969,6,79,0,35.41560000,-120.62750000,7723,3,3652.76932071
3534,6,79,0,35.45381944,-120.95170556,7734,3,11673.09086250
3898,6,79,2705,35.61128056,-120.67909722,7765,3,2802.22897050
4002,6,79,0,35.59770000,-120.67950000,7765,3,1626.16852490
3853,6,53,0,36.19985000,-121.10828056,7834,3,329.43723322
3621,6,53,0,36.14341944,-121.03765000,7839,4,2779.85027777
3603,6,29,0,35.61477778,-119.88182500,7853,4,1365.08043004
3857,6,29,0,35.65412222,-120.04700556,7853,4,16770.65084801
3738,6,19,760,36.13646111,-120.34921667,7857,3,968.48136225
3851,6,19,0,36.17878056,-120.19623889,7884,4,9427.43421051
3900,6,19,0,36.41038611,-119.97729167,7893,3,11199.84226723
3559,6,53,2250,36.60088611,-121.89556389,7911,3,476.62511679
3710,6,53,3180,36.69778889,-121.62734167,7988,4,877.12021308
3886,6,53,1470,36.32964722,-121.24443056,7996,3,12105.41931291
3606,6,53,0,36.89784722,-121.68478611,8127,4,6037.82322882
3880,6,87,0,36.93737222,-121.70774444,8127,4,5173.86456640
3557,6,87,0,36.95135833,-121.76493056,8136,3,1930.75760269
3474,6,69,0,36.84134444,-121.49003611,8153,3,2959.58958341
3507,6,85,0,36.92851944,-121.54718056,8184,3,3751.53926207
3564,6,85,0,36.92851944,-121.54718056,8184,3,3751.53926207
3805,6,85,0,37.04257222,-121.29060833,8196,3,11522.95970988
3833,6,85,0,37.11811111,-121.74061111,8213,3,6924.20288464
3859,6,85,3340,37.20413333,-121.84028889,8216,3,2688.65454571
3581,6,85,3340,37.24296111,-121.80395000,8227,4,1441.05008489
3601,6,85,0,37.10798056,-121.60118056,8234,3,6545.92500928
3740,6,47,0,37.09975556,-120.87789167,8278,4,6130.28824797
3579,6,47,0,37.14706111,-121.04370000,8284,4,5244.01540642
3580,6,47,0,37.24583056,-121.03086111,8291,3,1646.71361746
3877,6,99,0,37.29669167,-121.04930556,8293,3,6001.68652625
3466,6,47,0,37.30448889,-120.85133889,8294,4,976.73054628
3790,6,47,0,37.32785000,-120.85105000,8294,4,1647.20701363
3770,6,47,0,36.99604167,-120.63580556,8296,3,6188.62288220
3609,6,47,0,37.05533889,-120.55042500,8297,3,6061.02674142
3605,6,47,2150,37.16948056,-120.20196944,8303,3,6451.74391922
3787,6,47,0,37.41736111,-120.51433056,8342,3,8119.68642219
3471,6,29,0,35.52056111,-119.29586944,8376,4,3326.19155387
3726,6,29,0,35.56623889,-119.60658056,8380,3,5227.62807515
3591,6,29,0,35.68546944,-119.70461944,8402,4,9082.20526113
3891,6,29,0,35.63351111,-119.66647500,8402,4,2335.08771625
3751,6,29,0,35.66661111,-119.22463889,8421,3,2517.49470531
3815,6,29,0,35.60971944,-118.92476944,8425,4,20527.68410514
3775,6,29,1000,35.76140000,-119.24976667,8428,4,159.85611638
3461,6,107,0,35.82675556,-119.25036944,8437,3,5698.12893875
3477,6,107,0,35.93530000,-119.27585556,8443,3,4868.95905122
3876,6,107,0,35.90749167,-119.27923056,8443,3,1813.66319315
3869,6,107,0,35.96397500,-119.10750278,8452,4,11569.64591821
3926,6,107,0,36.05114722,-119.12237500,8452,4,7495.49376378
3834,6,107,0,36.00075000,-119.00611944,8453,3,5705.99401783
3795,6,31,0,36.11980000,-119.56321944,8465,4,1337.15601057
