LONGITUDE,LATITUDE
-87.922400,42.019950
-87.706906,42.040986
-81.866843,40.278374
-95.001400,45.452800
-94.216600,44.554080
-95.724200,44.944430
-96.213200,43.641390
-112.183943,35.262193
-72.577477,42.181528
-72.711945,42.112220
-72.514055,42.137956
-71.771105,42.273408
-70.898473,42.515334
-71.186582,42.198698
-71.068740,42.328976
-70.938314,42.245169
-70.301650,41.665443
-71.270681,41.952240
-70.942183,41.661152
-71.330012,41.980849
-71.399194,41.701860
-71.441147,42.704386
-71.452181,43.013075
-72.270607,42.926113
-70.770772,43.079781
-69.918776,43.907493
-70.436456,43.508284
-72.517295,41.808354
-72.702407,41.761037
-72.725362,41.724526
-72.663314,41.795887
-72.249808,41.718414
-72.794227,41.534202
-72.936445,41.314523
-73.013226,41.549931
-73.458418,41.391202
-73.533915,41.048847
-74.064319,40.739750
-74.397162,40.448760
-73.634055,40.658112
-73.160051,40.851471
-74.271416,44.850873
-80.211015,40.525954
-79.953704,40.516002
-79.713800,40.445595
-79.964691,40.340971
-80.004215,40.516518
-80.210200,40.195810
-79.989309,42.152873
-78.389703,40.499851
-77.801372,40.835627
-76.791670,40.320481
-77.600959,39.922467
-77.211427,39.838600
-76.344513,40.085105
-76.998402,41.242703
-75.433414,40.625779
-75.672230,41.412422
-75.845181,41.243297
-75.259856,40.273615
-75.170707,40.113144
-75.218893,39.957822
-75.126335,40.014250
-75.241314,39.982724
-75.051582,40.052645
-75.360940,40.123109
-75.926660,40.359674
-75.523681,39.175637
-77.452800,38.769769
-77.611550,38.797527
-76.909700,38.622650
-76.940200,38.838410
-76.970600,38.950780
-77.154000,39.102790
-76.373600,39.580500
-76.830300,39.507380
-76.692600,39.347620
-76.728500,39.288540
-76.657700,39.260910
-76.062000,38.797150
-77.734900,39.688980
-76.698576,37.949324
-77.454666,37.555473
-77.475053,37.503513
-77.508625,37.504157
-77.489004,37.577606
-77.442394,37.451137
-76.237742,36.789948
-76.148743,36.844198
-76.546966,37.138833
-76.378978,37.043470
-76.367624,36.808955
-77.377303,37.198001
-79.936549,37.295422
-79.977734,37.305755
-80.009226,37.296974
-79.155661,37.405828
-79.413290,36.593861
-81.668544,38.374752
-81.181989,37.806572
-81.552325,39.243167
-80.302472,39.263031
-80.033700,35.997110
